#############################################################
#                                                           #
#    #    ##   #  #   #                           #         #
#   # #  #  #  #  #  # #                          #         #
#  ##### #  #  #  # #####  ##  ###  #  #  ## ###  ###       #
#  #   # #  #  #  # #   # #  # #  # #  # #   #  # #  #      #
#  #   # #  #  #  # #   # #  # #  # #  #   # #  # #  #      #
#  #   #  ## #  ##  #   #  ### ###   ### ##  ###  #  #      #
#                            # #             #              #
#                          ##  #             #              #
#                                                           #
#############################################################
#
#    Fluid definition autoexported by AQUAgpusph.
#    Particle needed data are:
#        Position
#        Normal      (Fluid particles can have null normal)
#        Velocity
#        Mass
#    Particle optional data are (sorted):
#        Imove       (1)
#        Density     (refd)
#        Sound speed (cs)
#        KernelH     (h)
#        Ifluid      (ifluid)
#        DensityRate (0.0)
#        Force       ([0,0,0])
#
#    Normal direction is not relevant, but ensure that for
#    solid vertexes are normalised.
#
#############################################################
0.0681818181818 0.0530303030303 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0712121212121 0.0530303030303 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0742424242424 0.0530303030303 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0772727272727 0.0530303030303 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.080303030303 0.0530303030303 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0833333333333 0.0530303030303 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0863636363636 0.0530303030303 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0893939393939 0.0530303030303 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0924242424242 0.0530303030303 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0954545454545 0.0530303030303 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0984848484848 0.0530303030303 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.00151515151515 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.00454545454545 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.00757575757576 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0106060606061 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0136363636364 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0166666666667 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.019696969697 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0227272727273 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0257575757576 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0287878787879 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0318181818182 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0348484848485 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0378787878788 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0409090909091 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0439393939394 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0469696969697 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.05 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0530303030303 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0560606060606 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0590909090909 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0621212121212 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0651515151515 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0681818181818 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0712121212121 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0742424242424 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0772727272727 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.080303030303 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0833333333333 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0863636363636 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0893939393939 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0924242424242 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0954545454545 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0984848484848 0.0560606060606 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.00151515151515 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.00454545454545 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.00757575757576 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0106060606061 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0136363636364 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0166666666667 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.019696969697 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0227272727273 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0257575757576 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0287878787879 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0318181818182 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0348484848485 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0378787878788 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0409090909091 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0439393939394 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0469696969697 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.05 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0530303030303 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0560606060606 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0590909090909 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0621212121212 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0651515151515 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0681818181818 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0712121212121 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0742424242424 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0772727272727 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.080303030303 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0833333333333 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0863636363636 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0893939393939 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0924242424242 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0954545454545 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0984848484848 0.0590909090909 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.00151515151515 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.00454545454545 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.00757575757576 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0106060606061 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0136363636364 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0166666666667 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.019696969697 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0227272727273 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0257575757576 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0287878787879 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0318181818182 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0348484848485 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0378787878788 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0409090909091 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0439393939394 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0469696969697 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.05 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0530303030303 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0560606060606 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0590909090909 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0621212121212 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0651515151515 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0681818181818 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0712121212121 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0742424242424 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0772727272727 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.080303030303 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0833333333333 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0863636363636 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0893939393939 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0924242424242 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0954545454545 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0984848484848 0.0621212121212 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.00151515151515 0.0651515151515 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.00454545454545 0.0651515151515 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.00757575757576 0.0651515151515 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0106060606061 0.0651515151515 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0136363636364 0.0651515151515 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0166666666667 0.0651515151515 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.019696969697 0.0651515151515 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0227272727273 0.0651515151515 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0257575757576 0.0651515151515 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0287878787879 0.0651515151515 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0318181818182 0.0651515151515 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0348484848485 0.0651515151515 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0378787878788 0.0651515151515 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0409090909091 0.0651515151515 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0439393939394 0.0651515151515 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0469696969697 0.0651515151515 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.05 0.0651515151515 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
0.0530303030303 0.0651515151515 0.00142857142857 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 0.0 0.0 0.0 0.0, 1000.80775425, 0.0, 2.62575824281e-05, 1
